account_canonical_id,run_datetime,tripped,trigger,domain,excess_cash_amount
tfsa-1395ceiw,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-iedia7a1,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-9zk8xjy2,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-pe9rfu3d,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
non-registered-ejluqfsw,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-hjlcp4j0,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-1huyiaw2,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
non-registered-zkpvcxqr,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-jzsfgekf,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
non-registered-ylwzp0t3,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-okwelnv8,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-2hofrwdr,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-IpVzPiALew,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
rrsp-nO85Od6Y0A,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
rrsp-j5pzf3f6,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-9yzf0whm,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
tfsa-fqq8dgag,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-W7w68o7Gaw,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
rrsp-plodgqjl,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-smzhh-ql,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
non-registered-ezel3yo0,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-ctav2ihw,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-fygeoqv8,2024-07-12T13:30:17.148257,TRUE,Portfolio rebalance,Assets,
tfsa-0ncsz9cz,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-0ncsz9cz,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-i64yisgl,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-g_ighwy1,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
rrsp-jyeqgpfq,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-yesak01b,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-_7mpvp_l,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-qveuqfhg,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-ixjai928,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-elpp_ixe,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
non-registered-ryf44w5s,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-jenuoswl,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-bzgq7343,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
non-registered-0hbf7l6l,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-e-n0onqg,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-h3zw64ig,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-kzwsaujm,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-jqpq2ma4,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-yzwxyn_,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-azqzil0s,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-cmftb8ez,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-u8yad55x,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-25qwplzn,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
rrsp-qebf0neo,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-yr3x7ifc,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-9_gi6m9v,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-5RczpH2ggA,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
tfsa-97dET5vcgQ,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-d3qyavi_,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
rrsp-_r7q_b6,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
tfsa-eelgtdya,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
resp-qhw86qqh,2024-07-11T13:30:15.582749,TRUE,Portfolio rebalance,Assets,
tfsa-5khnnfos,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-dmxgwnko,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-iae7enjl,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-yind4skn,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-kdnisjaz,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-76plvf38,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
tfsa-XEgggRMe0Q,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-B0DPE7B4_Q,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-qepfvlze,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
tfsa-y6efoyg9,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-lhyolh81,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
joint-wcjxgbbt,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
non-registered-3dyuiewo,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-_7hvxagh,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
tfsa-7kaefzgs,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-4dattcyi,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-zhor1cy9,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-acnryeaw,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-z227ac5o,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-pvuahy62,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-epzdgzvj,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
rrsp-xlki6uzq,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-qph6vjsk,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-W7w68o7Gaw,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-z1vui6xk,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
non-registered-nbl7llba,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
rrsp-sa-e_tce,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
non-registered-nldhpnyo,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-dymy75zj,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-x2VEdI7-qA,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
tfsa-52t2lfsy,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-qym_b_-f,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
tfsa-7rlr63uy,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-jg3stewn,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
rrsp-u5x9zbst,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-jy3uh-wy,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
resp-qhw86qqh,2024-07-10T13:30:16.627990,TRUE,Portfolio rebalance,Assets,
non-registered-cOWQ85_7Vw,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
tfsa-7e40y2zw,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-gtczsgfa,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-dxwpgx4y,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-ncoyjzrn,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
group-rrsp-po4nlrwj,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-pzym1x4x,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-sjjAj9Txcw,2024-07-11T13:30:15.582749,TRUE,Portfolio rebalance,Assets,
rrsp-syxmrfkf,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-cddbmqkt,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
group-rrsp-nmsigaq,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
non-registered-w-dM6cRbnA,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-y6efoyg9,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
rrsp-BmXk56gswQ,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-zdst8vpe,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-l0grzemp,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-Z-N-gEWWiw,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-huhfgydn,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-jyrgkbvo,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-_g-qsirc,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
non-registered-naispneg,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-odpw2fum,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-5khnnfos,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-q2ktybwh,2024-07-12T13:30:17.148257,TRUE,Portfolio rebalance,Assets,
non-registered-rvr2w9ie,2024-07-11T13:30:15.582749,TRUE,Portfolio rebalance,Assets,
tfsa-ndS2a_BxaQ,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
non-registered-jdpoosnu,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-i8xvysqy,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
non-registered-e0h7siks,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-e52hkoUIJg,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-arCPhqgqFQ,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
non-registered-awhnnfor,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
rrsp-av1ttofz,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-ecoklige,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-a26gbh6i,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
rrsp-sGxPnLbNKQ,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
tfsa-d1zrzpvi,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-ten4ke3d,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
non-registered-5q-pm5eh,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,0.01
tfsa-hz8pzauh,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-0wG3TIWx1g,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-0wG3TIWx1g,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-ovtsoxzn,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
non-registered-ewhqwt2g,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-fezzhkky,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-jdmn4ye2,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
non-registered-ughej39u,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-or00eg7d,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-z227ac5o,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-iwhdlfbt,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-kwhhoxxi,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-aj0gwhji,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
tfsa-rnnytbdu,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
non-registered-1s1q8ymq,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-evt_pfm6,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
non-registered-ihrth7ij,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-jzfh_ocs,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-9yzf0whm,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
rrsp-fivs3jit,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-mscijd96,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-guTUemIaLw,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-wp3025rc,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-_7cQ_JwT7A,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-ewhqwt2g,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-5wN0YQH9mw,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-lduioxut,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-ecvnkcrh,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-4uqygwwt,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-9f0nsj7h,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
tfsa-TDnKdOSSKQ,2024-07-12T13:30:17.148257,TRUE,Liquidation,Assets,
non-registered-_zn1i58l,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-jgffg63v,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-gcr82yl4,2024-07-12T13:30:17.148257,TRUE,Portfolio rebalance,Assets,
non-registered-j23m6os6,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
group-rrsp-6rpo-mw5,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,1.98
tfsa-gqzhwdde,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-cqlua697,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
group-rrsp-bbmowwaz,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-fsshnzyy,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-zc3gh-1d,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-zutcblee,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-Lu306qW5UQ,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
tfsa-wc1ownuh,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-CU0-xvkTjw,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
resp-x-v_rhsFiw,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-21swyxar,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-egfvnyww,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-lqi-ke-v,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-npfye_lb,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-0FvJLU7eyg,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
non-registered-hlu6e0tw,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-mar9p8rq,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-2ahu9hzs,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
rrsp-sa-e_tce,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-faw0zkx5,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-zhor1cy9,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-a-kimmz6,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-TMOxlzfv8g,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
tfsa-0yzl39d1,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-kqrkoe1o,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-XEgggRMe0Q,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-jenuoswl,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-2b9m4l57,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-3zplbyo5,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-dagy2hpx,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-3fltujwf,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
non-registered-pQYaulgt4g,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
non-registered-fW3caZUWQQ,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-ec71ybgr,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
group-rrsp-wyuhsteo,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-yl4imbfg,2024-07-09T16:18:58.633409,TRUE,Portfolio rebalance,Assets,
rrsp-vmz2v1j4,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
tfsa-w28jgc3r,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-57XztxZj5Q,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
tfsa-tspselwy,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-hw_j2clh,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-i-kf0mte,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-heeurx0y,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-gMC4qD1EHA,2024-07-15T16:23:37.828992,TRUE,Liquidation,Assets,
tfsa-xsz_fx9z,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
non-registered-rpsrrei_,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-52t2lfsy,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-d7glrnwu,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-lowpcsx2,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
non-registered-q2ktybwh,2024-07-12T13:30:17.148257,TRUE,Portfolio rebalance,Assets,
tfsa-0ytkqrjo,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-lkgtvell,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-x0tybdhu,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-paf4h8rs,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-jJPJ0tWRkg,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-EcoEAbp2HA,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-dymy75zj,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-ovtsoxzn,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-sttrpmex,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
rrsp-nkeifrrt,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-3oxwpexu,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
non-registered-01xg7x22,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,0.21
non-registered-imy4zbdt,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-cslhlehc,2024-07-15T16:23:37.828992,TRUE,Portfolio rebalance,Assets,
group-rrsp-ex-ibqhn,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
rrsp-plodgqjl,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-e0h7siks,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-2p1vs8o3,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-htphrs9t,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-6NYJuM8MNQ,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-l81kor_j,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
rrsp-iz6ozvyl,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-yaVlqU4AZg,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-HnkkLfPjyA,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
group-rrsp-wldydh3j,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-l_ndnldg,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
rrsp-tlawdtkn,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-zhj4qhp,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-ce9mpchx,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-zeuwqkhr,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
non-registered-pe15f1m5,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
rrsp-lse2xuzh,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
joint-n4cs92j_,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
rrsp-ot6awpx9,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-_gasrouf,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-napwjenp,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-ecg63pdw,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-grec2iyz,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-jjxqba4l,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-_no6jfmj,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-qwrw11hh,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
rrsp-VtVvs78ZCg,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
joint-lwvclcw6,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
non-registered-aqmE9T8Now,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-laehc2q,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
tfsa-vp3av3ix,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-bwgpmv1y,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-wnhp6y5n,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-6vwxt094,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-jsdtzpdr,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-rnnytbdu,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-nyerallb,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
rrsp-d5nqifne,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
tfsa-XEgggRMe0Q,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-TXl3h0SRYg,2024-07-15T13:30:16.884010,TRUE,Portfolio rebalance,Assets,
non-registered-niqsxaxs,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-q1s2hann,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
tfsa-bhe4zc9w,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-d4jknbrx,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
non-registered-q2o-v_ib,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-nldhpnyo,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-aylcst1q,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
rrsp-_3bc-bjs,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-tx7xdqjl,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-naispneg,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-rlDhiQOApg,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
non-registered-ga7EE_e-zA,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-duxlzfig,2024-07-10T13:30:16.627990,TRUE,Withdrawal,Money movement,
non-registered-gwlsz6uu,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-2zs1z5n,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-v4xtfkox,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
non-registered-so0iq0lq,2024-07-09T13:30:14.958097,TRUE,Excess cash,Assets,
tfsa-517fe1ts,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
non-registered-ogxe1ey9,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
rrsp-8zc0zvhp,2024-07-10T13:30:16.627990,TRUE,Portfolio rebalance,Assets,
tfsa-kpk88pww,2024-07-15T16:23:37.828992,TRUE,Excess cash,Assets,
tfsa-LcW_V3p0_g,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
group-rrsp-6rpo-mw5,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,1.98
tfsa-_uh9rq73,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-fqYf9ZYQCA,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-hnakt7kl,2024-07-12T13:30:17.148257,TRUE,Excess cash,Assets,
tfsa-LHInTiE0Fg,2024-07-15T13:30:16.884010,TRUE,Withdrawal,Money movement,
rrsp-_mo6CWIIUg,2024-07-11T13:30:15.582749,TRUE,Excess cash,Assets,
tfsa-iux-kt9d,2024-07-09T16:18:58.633409,TRUE,Excess cash,Assets,
rrsp-tnigj4Z-Ww,2024-07-15T13:30:16.884010,TRUE,Excess cash,Assets,
tfsa-hjwwsgoa,2024-07-10T13:30:16.627990,TRUE,Excess cash,Assets,
